
|NEW         |88.5  MHz |FM |203 |ND  |-                   |C2 |-  |CP     |ENCINAL                  |TX |US |BNPED  -20071019ABC |50.    kW |50.    kW |132.0   |132.0   |165552     |N |28 |8  |20.00 |W |99  |19 |15.00 |CHRISTIAN MINISTRIES OF THE VALLEY, INC.                                    |   0.00 km |   0.00 mi |  0.00 deg |287.   m|287.0  m|-         |-       |1266875 |131.   m|1290082   |
|KGHY        |88.5  MHz |FM |203 |ND  |-                   |C3 |-  |LIC    |BEAUMONT                 |TX |US |BLED   -20090601AUP |0.     kW |13.5   kW |0.0     |105.0   |91638      |N |30 |16 |23.00 |W |93  |57 |23.00 |CCS RADIO, INC.                                                             |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|112.   m|-         |-       |1053263 |101.   m|1314534   |
|K203EQ      |88.5  MHz |FX |203 |ND  |-                   |D  |-  |LIC    |LUFKIN                   |TX |US |BLFT   -20090831ABS |0.25   kW |0.25   kW |54.7    |0.0     |5180       |N |31 |20 |18.00 |W |94  |43 |26.00 |BIBLE BROADCASTING NETWORK, INC.                                            |   0.00 km |   0.00 mi |  0.00 deg |135.   m|135.0  m|92437     |-       |1202239 |43.    m|1331320   |
|KGHY        |88.5  MHz |FM |203 |DA  |-                   |C2 |-  |CP     |BEAUMONT                 |TX |US |BPED   -20091105ADO |50.    kW |50.    kW |127.0   |127.0   |91638      |N |30 |16 |23.00 |W |93  |57 |23.00 |CCS RADIO, INC.                                                             |   0.00 km |   0.00 mi |  0.00 deg |134.   m|134.0  m|97820     |0.      |1053263 |123.   m|1356072   |
|NEW         |88.5  MHz |FM |203 |DA  |-                   |C2 |-  |CP     |CHANNING                 |TX |US |BNPED  -20071022AFD |36.    kW |36.    kW |117.8   |117.8   |174576     |N |36 |0  |13.90 |W |102 |20 |55.30 |DISCIPLES OF THE LORD JESUS CHRIST, INCORPORATED                            |   0.00 km |   0.00 mi |  0.00 deg |1308.  m|1308.0 m|100447    |0.      |1062514 |115.   m|1369553   |
|KLRW        |88.5  MHz |FM |203 |ND  |-                   |C3 |-  |LIC    |BYRNE                    |TX |US |BLED   -20100520ADU |2.5    kW |2.5    kW |210.0   |210.0   |92140      |N |31 |25 |16.00 |W |100 |32 |36.00 |EDUCATIONAL MEDIA FOUNDATION                                                |   0.00 km |   0.00 mi |  0.00 deg |808.   m|808.0  m|-         |-       |1041531 |146.   m|1370219   |
|KVED        |88.5  MHz |FM |203 |ND  |-                   |A  |-  |LIC    |VERNON                   |TX |US |BLED   -20100520ACH |0.     kW |3.     kW |0.0     |99.0    |175039     |N |34 |15 |21.00 |W |99  |30 |5.00  |TOP O TEXAS EDUCATIONAL BROADCASTING FOUNDATION                             |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|523.   m|-         |-       |1225987 |92.    m|1370406   |
|NEW         |88.5  MHz |FM |203 |ND  |-                   |A  |-  |CP     |PORT MANSFIELD           |TX |US |BNPED  -20071022ABA |1.     kW |1.     kW |-89.7   |-89.7   |176183     |N |26 |35 |27.60 |W |97  |26 |34.00 |IGLESIA JESUCRISTO ES MI REFUGIO DE SAN ANTONIO, INC.                       |   0.00 km |   0.00 mi |  0.00 deg |30.    m|30.0   m|-         |-       |-       |30.    m|1380616   |
|KEDC        |88.5  MHz |FM |203 |ND  |-                   |A  |-  |LIC    |HEARNE                   |TX |US |BLED   -20100726AJY |2.5    kW |2.5    kW |56.0    |56.0    |172341     |N |30 |46 |12.60 |W |96  |32 |33.00 |RED-C APOSTOLATE: RELIGIOUSEDUCATION FOR THE DOMESTIC CHURCH                |   0.00 km |   0.00 mi |  0.00 deg |151.   m|151.0  m|-         |-       |-       |56.    m|1382230   |
|KMQX        |88.5  MHz |FM |203 |DA  |-                   |C1 |-  |CP     |WEATHERFORD              |TX |US |BPED   -20101006AAL |100.   kW |100.   kW |158.0   |158.0   |89176      |N |32 |51 |5.00  |W |98  |6  |31.00 |CSSI NON-PROFIT EDUCATIONAL BROADCASTING CORPORATION                        |   0.00 km |   0.00 mi |  0.00 deg |455.   m|455.0  m|102577    |270.    |1232880 |128.   m|1403245   |
|K203AB      |88.5  MHz |FX |203 |DA  |-                   |D  |-  |LIC    |RURAL SUMMIT COUNTY      |UT |US |BLFT   -19910206TA  |0.026  kW |0.     kW |811.0   |0.0     |69255      |N |40 |51 |18.00 |W |111 |28 |44.00 |UNIVERSITY OF UTAH                                                          |   0.00 km |   0.00 mi |  0.00 deg |2848.  m|0.0    m|14156     |110.    |-       |0.     m|157200    |
|K203CA      |88.5  MHz |FX |203 |ND  |-                   |D  |-  |LIC    |MILFORD                  |UT |US |BLFT   -19960423TG  |0.008  kW |0.01   kW |1196.0  |1196.0  |76881      |N |38 |31 |14.00 |W |113 |17 |21.00 |UNIVERSITY OF UTAH                                                          |   0.00 km |   0.00 mi |  0.00 deg |2952.  m|2952.0 m|-         |-       |-       |5.     m|223864    |
|K203CQ      |88.5  MHz |FX |203 |ND  |-                   |D  |-  |LIC    |TOOELE                   |UT |US |BLFT   -20100609AFE |0.     kW |0.041  kW |0.0     |-137.5  |77061      |N |40 |32 |36.00 |W |112 |18 |33.00 |CALVARY CHAPEL OF TWIN FALLS, INC.                                          |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|1539.  m|97210     |-       |1042070 |50.    m|1374745   |
|KUSK        |88.5  MHz |FM |203 |ND  |-                   |C3 |-  |LIC    |VERNAL                   |UT |US |BLED   -20101004ACL |0.     kW |9.     kW |0.0     |103.7   |176247     |N |40 |24 |50.30 |W |109 |35 |32.70 |UTAH STATE UNIVERSITY OF AGRICULTURE AND APPLIED SCIENCE                    |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|1803.  m|-         |-       |-       |17.5   m|1399031   |
|KUXU        |88.5  MHz |FM |203 |ND  |-                   |C2 |-  |LIC    |MONROE                   |UT |US |BLED   -20101108AEG |0.6    kW |0.6    kW |973.0   |973.0   |173050     |N |38 |23 |8.00  |W |112 |19 |57.00 |UNIVERSITY OF UTAH                                                          |   0.00 km |   0.00 mi |  0.00 deg |3577.  m|3577.0 m|-         |-       |-       |26.    m|1405033   |
|K203EY      |88.5  MHz |FX |203 |ND  |-                   |D  |-  |LIC    |ST. GEORGE               |UT |US |BLFT   -20111212AHX |0.205  kW |0.205  kW |32.1    |0.0     |94139      |N |37 |3  |49.00 |W |113 |34 |29.00 |EDUCATIONAL MEDIA FOUNDATION                                                |   0.00 km |   0.00 mi |  0.00 deg |948.   m|948.0  m|90958     |-       |1240386 |15.    m|1479865   |
|WVPA        |88.5  MHz |FM |203 |DA  |-                   |C2 |-  |LIC    |ST. JOHNSBURY            |VT |US |BLED   -20120821ABG |0.85   kW |0.85   kW |569.2   |569.2   |85029      |N |44 |34 |15.00 |W |71  |53 |38.00 |VERMONT PUBLIC RADIO                                                        |   0.00 km |   0.00 mi |  0.00 deg |1002.  m|1002.0 m|105065    |0.      |-       |17.    m|1512485   |
|NEW         |88.5  MHz |FM |203 |DA  |-                   |A  |-  |APP    |CHRISTIANSTED            |VI |US |BNPED  -20071022AUJ |0.1    kW |0.1    kW |257.0   |257.0   |175804     |N |17 |43 |53.00 |W |64  |41 |17.00 |OPTIMA ENRICHMENT, INC.                                                     |   0.00 km |   0.00 mi |  0.00 deg |269.   m|269.0  m|103635    |0.      |1019761 |40.    m|1413530   |
|WJLZ        |88.5  MHz |FM |203 |DA  |-                   |A  |-  |LIC    |VIRGINIA BEACH           |VA |US |BLED   -20050318AAJ |1.2    kW |1.2    kW |36.0    |36.0    |69636      |N |36 |50 |30.70 |W |76  |5  |37.00 |VIRGINIA BEACH EDUCATIONAL BROADCASTING FOUNDATION, INC.                    |   0.00 km |   0.00 mi |  0.00 deg |38.    m|38.0   m|65023     |0.      |1241460 |34.    m|1008392   |
|WHRG        |88.5  MHz |FM |203 |DA  |-                   |B1 |-  |LIC    |GLOUCESTER POINT         |VA |US |BLED   -20110329ABD |9.6    kW |9.6    kW |112.0   |112.0   |173962     |N |37 |26 |11.00 |W |76  |19 |54.00 |HAMPTON ROADS EDUCATIONAL TELECOMMUNICATIONS ASSOC., INC.                   |   0.00 km |   0.00 mi |  0.00 deg |114.2  m|114.2  m|103403    |0.      |1027467 |110.   m|1421174   |
|WVTW        |88.5  MHz |FM |203 |DA  |-                   |B1 |-  |LIC    |CHARLOTTESVILLE          |VA |US |BLED   -20120327ALP |1.     kW |1.     kW |317.0   |317.0   |63547      |N |37 |58 |55.00 |W |78  |29 |3.00  |VIRGINIA TECH FOUNDATION, INC.                                              |   0.00 km |   0.00 mi |  0.00 deg |485.   m|485.0  m|101276    |0.      |-       |46.    m|1493340   |
|KYVT        |88.5  MHz |FM |203 |ND  |-                   |A  |-  |LIC    |YAKIMA                   |WA |US |BLED   -19800908AE  |3.     kW |3.     kW |-78.0   |-78.0   |74320      |N |46 |35 |6.00  |W |120 |31 |41.00 |YAKIMA SCHOOL DISTRICT NO. 7                                                |   0.00 km |   0.00 mi |  0.00 deg |341.   m|341.0  m|-         |-       |-       |19.    m|23262     |
|KPLU-FM     |88.5  MHz |FS |203 |ND  |-                   |C  |-  |LIC    |TACOMA                   |WA |US |BMLED  -19900402KD  |30.    kW |30.    kW |189.0   |189.0   |51199      |N |47 |28 |50.00 |W |122 |31 |58.00 |PACIFIC LUTHERAN UNIVERSITY, INC.                                           |   0.00 km |   0.00 mi |  0.00 deg |235.   m|235.0  m|-         |-       |-       |113.   m|146896    |
|KPLU-FM     |88.5  MHz |FS |203 |DA  |-                   |C  |-  |LIC    |TACOMA                   |WA |US |BXLED  -20010126AAO |50.    kW |50.    kW |388.0   |388.0   |51199      |N |47 |32 |35.00 |W |122 |6  |25.00 |PACIFIC LUTHERAN UNIVERSITY, INC.                                           |   0.00 km |   0.00 mi |  0.00 deg |514.   m|514.0  m|30805     |0.      |1056824 |80.    m|549365    |
|K203ER      |88.5  MHz |FX |203 |DA  |-                   |D  |-  |LIC    |CLARKSTON                |WA |US |BLFT   -20061023ACO |0.     kW |0.063  kW |0.0     |-194.6  |143013     |N |46 |25 |2.00  |W |116 |58 |31.00 |CALVARY CHAPEL OF TWIN FALLS, INC.                                          |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|343.   m|16155     |145.0   |-       |20.    m|1180318   |
|KPLU-FM     |88.5  MHz |FM |203 |DA  |-                   |C  |-  |LIC    |TACOMA                   |WA |US |BLED   -20080715ADJ |68.    kW |68.    kW |707.0   |707.0   |51199      |N |47 |30 |14.00 |W |121 |58 |29.00 |PACIFIC LUTHERAN UNIVERSITY, INC.                                           |   0.00 km |   0.00 mi |  0.00 deg |940.   m|940.0  m|72652     |0.      |1056823 |41.    m|1251850   |
|K203EN      |88.5  MHz |FX |203 |DA  |-                   |D  |-  |LIC    |ELLENSBURG               |WA |US |BLFT   -20090624ADS |0.     kW |0.066  kW |0.0     |392.3   |143119     |N |46 |53 |15.00 |W |120 |26 |29.00 |EDUCATIONAL MEDIA FOUNDATION                                                |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|1026.  m|92748     |320.0   |-       |45.    m|1319281   |
|KOMQ        |88.5  MHz |FM |203 |DA  |-                   |C3 |-  |LIC    |OMAK                     |WA |US |BLED   -20111117AVZ |0.1    kW |0.1    kW |777.1   |777.1   |173719     |N |48 |27 |15.00 |W |119 |18 |30.00 |SPOKANE PUBLIC RADIO, INC.                                                  |   0.00 km |   0.00 mi |  0.00 deg |1760.  m|1760.0 m|89940     |0.      |-       |8.1    m|1463358   |
|KRLF        |88.5  MHz |FM |203 |ND  |-                   |A  |-  |LIC    |PULLMAN                  |WA |US |BLED   -20120620AAJ |0.     kW |0.4    kW |0.0     |246.0   |37807      |N |46 |38 |4.00  |W |117 |5  |22.00 |LIVING FAITH FELLOWSHIP EDUCATIONAL MINISTRIES                              |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|1063.  m|-         |-       |-       |42.    m|1504431   |
|KYVT        |88.5  MHz |FM |203 |ND  |-                   |A  |-  |CP     |YAKIMA                   |WA |US |BPED   -20130228ALY |0.43   kW |0.43   kW |285.0   |285.0   |74320      |N |46 |31 |42.00 |W |120 |31 |16.00 |YAKIMA SCHOOL DISTRICT NO. 7                                                |   0.00 km |   0.00 mi |  0.00 deg |643.   m|643.0  m|-         |-       |1249672 |9.     m|1542165   |
|W203AE      |88.5  MHz |FX |203 |ND  |-                   |D  |-  |LIC    |ELKINS                   |WV |US |BLFT   -19940127TA  |0.01   kW |0.     kW |364.0   |0.0     |71686      |N |38 |52 |18.00 |W |79  |55 |39.00 |WEST VIRGINIA EDUCATIONAL BROADCASTING AUTHORITY                            |   0.00 km |   0.00 mi |  0.00 deg |1082.  m|0.0    m|-         |-       |-       |0.     m|194279    |
|WVPN        |88.5  MHz |FM |203 |DA  |-                   |B  |-  |LIC    |CHARLESTON               |WV |US |BLED   -20060622AAJ |44.    kW |44.    kW |134.2   |134.2   |70604      |N |38 |22 |34.30 |W |81  |39 |24.00 |WEST VIRGINIA EDUCATIONAL BROADCASTING AUTHORITY                            |   0.00 km |   0.00 mi |  0.00 deg |384.   m|384.0  m|72764     |0.      |1238159 |91.4   m|1134150   |
|WNMP        |88.5  MHz |FM |203 |ND  |-                   |A  |-  |LIC    |MARLINTON                |WV |US |BLED   -20110922ABL |1.     kW |1.     kW |-65.9   |-65.9   |175012     |N |38 |13 |40.00 |W |80  |4  |40.00 |POCAHONTAS COMMUNICATIONS COOPERATIVE CORPORATION                           |   0.00 km |   0.00 mi |  0.00 deg |799.   m|799.0  m|-         |-       |-       |23.    m|1445524   |
|WVDM        |88.5  MHz |FM |203 |DA  |-                   |B  |-  |LIC    |BLUEFIELD                |WV |US |BLED   -20120419AAW |0.     kW |50.    kW |0.0     |31.5    |173309     |N |37 |16 |33.60 |W |81  |15 |3.60  |WEST VIRGINIA EDUCATIONAL BROADCASTING AUTHORITY                            |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|846.   m|105388    |0.      |1035118 |54.    m|1495462   |
|WGNV        |88.5  MHz |FM |203 |ND  |-                   |C1 |-  |LIC    |MILLADORE                |WI |US |BLED   -19930628KC  |50.    kW |50.    kW |178.0   |178.0   |19877      |N |44 |38 |37.00 |W |89  |50 |48.00 |EVANGEL MINISTRIES, INC.                                                    |   0.00 km |   0.00 mi |  0.00 deg |532.   m|532.0  m|-         |-       |-       |169.   m|187642    |
|WNLI        |88.5  MHz |FM |203 |ND  |-                   |C1 |-  |LIC    |STURGEON BAY             |WI |US |BLED   -19981106KA  |50.    kW |50.    kW |158.0   |158.0   |85042      |N |44 |54 |14.00 |W |87  |22 |13.00 |BETHESDA CHRISTIAN BROADCASTING                                             |   0.00 km |   0.00 mi |  0.00 deg |354.   m|354.0  m|-         |-       |1034879 |98.    m|276687    |
|W203AV      |88.5  MHz |FX |203 |ND  |-                   |D  |-  |LIC    |NORTH FOND DU LAC        |WI |US |BLFT   -20111122CBT |0.08   kW |0.08   kW |0.0     |0.0     |89736      |N |43 |50 |0.90  |W |88  |29 |39.30 |WRVM, INC.                                                                  |   0.00 km |   0.00 mi |  0.00 deg |288.   m|288.0  m|105208    |-       |-       |50.    m|1468533   |
|WSSU        |88.5  MHz |FM |203 |ND  |-                   |A  |-  |LIC    |SUPERIOR                 |WI |US |BLED   -20120712ABW |0.95   kW |0.95   kW |100.0   |100.0   |89432      |N |46 |47 |20.40 |W |92  |6  |49.10 |STATE OF WISCONSIN - EDUCATIONAL COMMUNICATIONS BOARD                       |   0.00 km |   0.00 mi |  0.00 deg |402.8  m|402.8  m|-         |-       |-       |27.    m|1507439   |
|K203AH      |88.5  MHz |FX |203 |DA  |-                   |D  |-  |LIC    |CODY                     |WY |US |BLFT   -19830906MM  |0.103  kW |0.     kW |549.0   |0.0     |18328      |N |44 |29 |48.00 |W |109 |9  |7.00  |MONTANA STATE UNIVERSITY - BILLINGS                                         |   0.00 km |   0.00 mi |  0.00 deg |2326.  m|0.0    m|13550     |0.      |-       |0.     m|60803     |
|K203BI      |88.5  MHz |FX |203 |DA  |-                   |D  |-  |LIC    |WORLAND                  |WY |US |BLFT   -19910227TD  |0.052  kW |0.     kW |120.0   |0.0     |18329      |N |44 |2  |59.00 |W |107 |50 |44.00 |MONTANA STATE UNIVERSITY - BILLINGS                                         |   0.00 km |   0.00 mi |  0.00 deg |1438.  m|0.0    m|16175     |245.    |-       |0.     m|157756    |
|KUWY        |88.5  MHz |FM |203 |ND  |-                   |A  |-  |LIC    |LARAMIE                  |WY |US |BLED   -20080303AJB |0.135  kW |0.135  kW |298.0   |298.0   |91583      |N |41 |18 |36.00 |W |105 |27 |17.00 |UNIVERSITY OF WYOMING                                                       |   0.00 km |   0.00 mi |  0.00 deg |2703.  m|2703.0 m|-         |-       |-       |15.    m|1235666   |
|KZUW        |88.5  MHz |FM |203 |ND  |-                   |A  |-  |LIC    |RELIANCE                 |WY |US |BLED   -20090928AAC |0.26   kW |0.26   kW |472.3   |472.3   |176944     |N |41 |25 |39.00 |W |109 |7  |17.00 |UNIVERSITY OF WYOMING                                                       |   0.00 km |   0.00 mi |  0.00 deg |2641.  m|2641.0 m|-         |-       |1037568 |10.7   m|1333305   |
|K257DP      |88.5  MHz |FX |203 |DA  |-                   |D  |-  |CP     |PINEDALE                 |WY |US |BPFT   -20110516AEP |0.     kW |0.14   kW |0.0     |0.0     |71838      |N |42 |50 |39.00 |W |109 |55 |29.00 |WESTERN INSPIRATIONAL BROADCASTERS, INC.                                    |   0.00 km |   0.00 mi |  0.00 deg |0.0    m|2357.  m|105134    |0.      |-       |7.     m|1427261   |
|KNPJ        |88.5  MHz |FM |203 |ND  |-                   |A  |-  |CP MOD |GREYBULL                 |WY |US |BMPED  -20130318ABI |0.2    kW |0.2    kW |151.0   |151.0   |176113     |N |44 |24 |48.00 |W |107 |59 |49.00 |HI-LINE RADIO FELLOWSHIP, INC.                                              |   0.00 km |   0.00 mi |  0.00 deg |1404.  m|1404.0 m|-         |-       |-       |15.    m|1545996   |
